|               0.1 |               0.3 |               0.5 |               0.7 |
| 0.736416389774735 | 0.731554329353438 | 0.735017098510749 | 0.749740597988117 |
| 0.731636425443361 | 0.724739336648379 | 0.730770061897128 |  0.74354184106133 |
|  0.72773385330613 | 0.720105976774011 | 0.725495487610418 | 0.740176764438587 |
| 0.724243751092738 | 0.715546571574625 |  0.72049918996658 | 0.729950709674772 |
|  0.72131690752977 | 0.712403870220768 | 0.715811018806744 |  0.72425608143566 |
| 0.718723654810488 | 0.709846705829993 | 0.711710889963082 | 0.722130886998487 |
| 0.716394303791444 | 0.706188951966009 | 0.706057829489789 |  0.71267039358565 |
|  0.71429486041031 |  0.70333886053449 | 0.701474550002533 | 0.705800199407217 |
| 0.712390715750056 | 0.699693686317487 | 0.695767670861014 | 0.704360384966149 |
| 0.710653461861573 | 0.696725778058125 | 0.691238320722339 | 0.699132621453176 |
| 0.709034226068802 |  0.69350949379353 | 0.686758514208551 | 0.697341851373217 |
|  0.70751870991558 | 0.690225508546621 | 0.682398632060339 | 0.693271337735059 |
| 0.706162593025587 | 0.687120391476698 | 0.677376770143579 |  0.69114963565868 |
| 0.704772882518756 | 0.683354942517639 | 0.673149192033464 | 0.687955035668645 |
| 0.703428099033388 | 0.680774564335805 | 0.669798958334739 | 0.687729350751185 |
|  0.70220797943162 |  0.67742614288979 | 0.665546915725321 | 0.684272020410537 |
| 0.701055386916344 | 0.673776842315432 | 0.661474244688701 | 0.686475190402844 |
| 0.700043683530137 | 0.670847147423804 | 0.658766011633476 |   0.6838675420919 |
| 0.698915373370033 | 0.667630439436089 | 0.657262943568056 |  0.68421738826948 |
| 0.697908665041554 | 0.664585990875083 | 0.655257146457211 | 0.679805271935805 |
| 0.696786135855038 | 0.661772949247805 | 0.652102190595472 | 0.680796428160203 |
| 0.695742049916531 | 0.659095818269042 | 0.649261233146297 | 0.679242103895378 |
| 0.694621670398242 | 0.655785079629176 | 0.647579745145247 | 0.680666411143704 |
| 0.693475319893222 | 0.653056572015792 | 0.645006239152593 | 0.678396462421597 |
| 0.692481955209727 | 0.650176091973926 |  0.64433186056969 | 0.679490405195144 |
| 0.691380217589022 | 0.647541168366868 | 0.642844186768164 | 0.680177490312519 |
|  0.69030652400137 | 0.645107083473982 | 0.641875815245785 | 0.677832497253421 |
| 0.689372554378259 | 0.642610619687967 | 0.640394832434846 | 0.677133513667561 |
| 0.688350752012126 | 0.640084854386622 | 0.638049979038338 | 0.677033071951478 |
| 0.687250709812763 | 0.637770415400512 | 0.638072708471081 | 0.675645096348501 |
| 0.686104161463213 | 0.635050720644344 | 0.637706741178752 | 0.676309484778746 |
| 0.684940046224378 | 0.632797571471487 | 0.637064566312908 | 0.675232123830387 |
| 0.683813978590982 | 0.630930148003203 | 0.635507135247555 | 0.677923775181388 |
| 0.682602657652867 | 0.629591346076212 |  0.63541253663571 | 0.677187592861385 |
|  0.68146873140674 | 0.627148010174279 | 0.634063492966392 | 0.676717447813894 |
